filename,f1,f2,f1/f2_ratio
./chunked_audio_files_drunk/DrunkvsStonedCHUNK18.wav,649.5510478367631,1502.73522091073,0.43224583998444105,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK66.wav,1183.515696051364,2357.513968873993,0.5020185295515516,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK72.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK58.wav,1147.660938556162,2532.4166432654597,0.45318804139444235,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK64.wav,487.62698563196136,1708.8657712010247,0.2853512510167767,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK70.wav,600.9313417077054,1658.0418557332698,0.3624343617320464,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK80.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK26.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK43.wav,1456.4897798982627,2610.813464759264,0.5578681891900544,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK57.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK56.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK42.wav,1457.3080014143104,2613.2612946948702,0.5576587402005159,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK27.wav,432.9935899562286,1534.9802409116915,0.28208414572102564,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK81.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK71.wav,1631.4923052844447,1786.4344438368676,0.9132673806828079,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK65.wav,999.3914410313001,2102.4017649354714,0.4753570215262706,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK59.wav,1040.5549309375554,2140.250867993542,0.4861836275824349,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK28.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK14.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK9.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK16.wav,531.3746774966338,2233.7291680036624,0.23788679715882305,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK1.wav,633.3931653280291,1352.5828247143359,0.4682841994994289,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK25.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK31.wav,773.7609834813094,1370.0130280181957,0.5647836682258417,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK19.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK18.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK30.wav,400.3867023702705,1545.4683592313809,0.2590714329275546,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK24.wav,1616.9857747597969,2452.4698928154994,0.6593295108318149,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK0.wav,619.082874255847,1290.4451498852227,0.4797436561413793,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK17.wav,476.3966207264811,1466.1526913153887,0.32492974541353686,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK8.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK15.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK29.wav,463.1286637437582,1701.2976550815813,0.2722208323513795,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK17.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK15.wav,505.1466968271748,1112.9752319973825,0.45387056450539487,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK29.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK2.wav,451.0605740580115,2006.7825968051338,0.22476803156261935,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK32.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK26.wav,683.0881657639078,1478.0024805666424,0.4621698371588813,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK27.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK33.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK3.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK28.wav,870.825764817878,1602.3740257840861,0.5434597358701935,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK14.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK16.wav,562.197459328371,1814.1693654579358,0.30989248855850904,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK12.wav,473.8485263755583,2039.3414024141439,0.23235370292321975,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK38.wav,323.3949532805699,1478.1514307520022,0.2187833712788441,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK10.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK7.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK37.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK23.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK22.wav,562.8196855375573,1807.1698918698987,0.31143706414630534,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK36.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK6.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK11.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK39.wav,1341.5223744753284,2313.1862198837257,0.5799456883081212,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK13.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK11.wav,447.8886962076966,1611.3362662553939,0.2779610349418568,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK39.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK13.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK4.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK20.wav,699.3877580806036,1792.0995310685673,0.3902616712720095,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK34.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK35.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK21.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK5.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK12.wav,633.1624076529788,1726.1986873827643,0.3667957879246043,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK38.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK10.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK35.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK21.wav,499.3018434437458,1576.742138023871,0.3166667722025367,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK23.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK37.wav,933.5091235868382,1094.2223455364829,0.8531256260619965,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK0.wav,1273.4930655095507,2243.637747363896,0.5676019076634846,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK8.wav,644.6265068075224,1368.40440449074,0.47107894763567654,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK10.wav,nan,nan,nan,0
